Species Name,Common Name,Location,Contamination Zone,Radioactive Contamination Level (kBq/m²),Concentration (Bq/kg),Melanin,Edibility,Fungi Growth Rate,Fungi Growth Category,Committed Effective Dose (mSv/year),Years Since 2024,Estimated Birth Date,Estimated Death Date,Life and Death Cycles,Latitude,Longitude,pH Level,Soil Type
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 4,155.86,348.82,False,Edible,1.0,Normal,0.045,23.5,2023-09-01 01:08:55,2044-02-21 05:44:16,1,51.18989416437303,28.013961400315353,7.2,Clay
Inocybe geophylla,Earthy Inocybe,"EcoCenter, Ukraine",Zone 3,390.73,217.2,False,Edible,1.0,Normal,0.028,15.1,2016-10-12 17:51:23,2054-11-24 14:40:58,1,51.07645639653682,27.92444008322807,7.2,Sandy
Amanita phalloides,Death Cap,Various,Zone 3,550.6,207.76,False,Toxic,1.0,Normal,0.027,12.9,2011-12-18 23:05:39,2026-07-03 20:45:43,1,51.5801090602857,29.228185749700692,7.3,Clay
Hygrophorus russula,Russula Waxcap,"Hilton, Ukraine",Zone 4,122.93,319.88,False,Edible,1.0,Normal,0.042,14.2,2023-04-25 02:50:48,2024-05-22 02:49:44,1,50.273157399626044,27.420805914922237,6.3,Sandy
Inocybe geophylla,Earthy Inocybe,"EcoCenter, Ukraine",Zone 2,1376.47,272.02,False,Edible,1.0,Normal,0.035,16.5,2022-01-12 12:34:50,2039-07-15 16:38:12,1,51.41535306345039,27.835140096656293,6.5,Sandy
Amanita phalloides,Death Cap,Various,Zone 2,1349.94,261.91,False,Toxic,1.0,Normal,0.034,12.2,2019-01-24 18:01:38,2037-08-11 12:27:45,1,51.65163009614575,29.567766982975648,5.9,Loam
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 1,3302.11,320.95,False,Edible,1.0,Normal,0.042,16.9,2007-10-23 06:26:52,2028-04-15 20:43:06,1,51.538907645735044,29.410130510648354,6.0,Sandy
Marasmius oreades,Fairy Ring Champignon,"Voronkov, Ukraine",Zone 3,506.93,473.34,False,Edible,1.0,Normal,0.062,8.8,2015-03-04 09:34:32,2049-11-19 19:05:02,1,51.39018935836725,28.767439295199825,6.8,Loam
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 3,380.67,427.83,False,Edible,1.0,Normal,0.056,5.7,2019-07-17 12:25:13,2043-07-12 00:53:56,1,50.018537744930605,27.668497005322674,7.7,Loam
Cryptococcus neoformans,Cryptococcus,Worldwide,Zone 2,921.14,16.82,True,Unknown,1.38171,Normal,0.002,15.5,2023-05-12 13:19:13,2037-01-28 18:23:19,1,50.27607714389213,27.342555413655507,6.3,Sandy
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 2,1002.85,390.88,False,Edible,1.0,Normal,0.051,15.3,2018-12-01 07:06:56,2027-06-24 10:35:49,1,50.56587102384072,28.739803486941213,4.5,Loam
Hygrophorus russula,Russula Waxcap,"Hilton, Ukraine",Zone 1,4466.23,222.69,False,Edible,1.0,Normal,0.029,12.3,2017-05-27 23:31:31,2019-09-21 16:40:13,1,51.583059371993144,28.170404955234336,6.2,Loam
Leccinum scabrum,Brown Birch Bolete,Chernobyl Exclusion Zone,Zone 2,1144.14,1323.22,True,Edible,1.7162100000000002,Normal,0.172,8.9,2017-01-27 11:25:12,2020-01-14 10:07:56,1,50.445983705049684,27.244557310090016,4.8,Sandy
Boletus chanteral,Chanterelle,"Veprin, Russia",Zone 1,1812.27,2033.9,False,Edible,1.0,Normal,0.264,7.0,2022-01-02 15:31:51,2029-08-23 20:43:43,1,51.29722677945164,28.530304651625045,4.5,Loam
Leccinum aurantiacum,Red-Capped Scaber Stalk,"Lugine, Ukraine",Zone 3,319.6,383.99,False,Edible,1.0,Normal,0.05,10.7,2013-12-10 16:57:13,2045-09-18 01:11:53,1,50.54521712053965,29.28415974163906,7.3,Clay
Marasmius oreades,Fairy Ring Champignon,"Voronkov, Ukraine",Zone 4,168.34,330.18,False,Edible,1.0,Normal,0.043,11.6,2017-10-16 01:20:28,2025-12-26 11:00:06,1,51.68062525208571,28.683859743152617,4.8,Sandy
Boletus luteus,Slippery Jack,"Veprin, Russia",Zone 3,253.79,19695.94,False,Edible,1.0,Normal,2.56,2.6,2022-07-09 10:46:03,2052-10-19 07:45:48,1,51.46609203196628,28.238278478163814,4.1,Sandy
Amanita muscaria,Fly Agaric,Various,Zone 1,2811.73,1969.94,True,Toxic,4.217594999999999,Normal,0.256,6.4,2022-09-08 18:53:53,2044-09-29 09:26:28,1,51.373700039950656,27.466156768153937,6.0,Sandy
Leccinum scabrum,Brown Birch Bolete,Chernobyl Exclusion Zone,Zone 1,4180.73,840.13,True,Edible,6.271094999999999,Normal,0.109,14.6,2012-09-15 14:22:26,2053-07-28 17:09:19,1,50.919291382674274,28.80657839048959,7.5,Clay
Lactarius deliciosus,Saffron Milk Cap,"Red Forest, Ukraine",Zone 1,3899.4,191.07,False,Edible,1.0,Normal,0.025,10.9,2013-08-16 07:19:00,2053-07-22 09:05:45,1,50.930196613185004,29.604814858677944,5.2,Clay
Cortinarius praestans,Radiation Webcap,Chernobyl Village,Zone 1,3966.54,390.46,False,Edible,1.0,Normal,0.051,18.2,2011-09-22 18:59:59,2014-08-07 11:09:49,1,51.90812863741551,28.73441570188285,5.4,Loam
Boletus chanteral,Chanterelle,"Veprin, Russia",Zone 2,1012.21,2624.58,False,Edible,1.0,Normal,0.341,9.1,2022-12-07 15:13:10,2050-06-18 16:07:35,1,50.469280676515176,29.24124487150977,4.5,Sandy
Boletus edulis,Porcini,"Korosten, Ukraine",Zone 3,383.38,1554.43,False,Edible,1.0,Normal,0.202,4.5,2020-04-13 23:45:11,2050-03-29 01:13:44,1,50.50391402323893,27.87106467108995,7.3,Clay
Hygrophorus russula,Russula Waxcap,"Hilton, Ukraine",Zone 1,4710.7,181.9,False,Edible,1.0,Normal,0.024,11.1,2015-12-23 21:58:21,2027-03-14 19:33:52,1,50.865447139479365,28.463206777475275,7.5,Clay
Marasmius oreades,Fairy Ring Champignon,"Voronkov, Ukraine",Zone 1,3879.51,256.42,False,Edible,1.0,Normal,0.033,5.1,2019-07-29 08:16:34,2045-02-09 18:48:40,1,51.431912481687334,27.29307655416276,6.5,Sandy
Cortinarius praestans,Radiation Webcap,Chernobyl Village,Zone 4,162.86,382.73,False,Edible,1.0,Normal,0.05,12.0,2015-08-13 18:48:36,2021-07-09 12:08:10,1,50.06237027483755,27.970793453678265,6.7,Sandy
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 3,460.86,373.75,False,Edible,1.0,Normal,0.049,22.7,2024-03-11 16:11:30,2035-02-05 01:56:20,1,50.478885962814935,29.285115579317324,7.1,Loam
Cryptococcus neoformans,Cryptococcus,Worldwide,Zone 3,222.7,21.19,True,Unknown,0.33404999999999996,Normal,0.003,20.0,2023-02-04 06:15:36,2032-09-23 20:57:30,1,50.00870593937717,29.572100459929,5.7,Sandy
Amanita muscaria,Fly Agaric,Various,Zone 3,193.9,1651.63,True,Toxic,0.29085000000000005,Normal,0.215,25.3,2004-12-13 10:57:32,2019-12-05 15:48:48,1,50.821950748546634,27.56913348356541,5.5,Sandy
Cortinarius praestans,Radiation Webcap,Chernobyl Village,Zone 2,1251.64,434.08,False,Edible,1.0,Normal,0.056,11.4,2018-08-28 15:32:08,2026-12-13 21:02:30,1,50.74869726736045,29.530428146443718,6.9,Sandy
Boletus russula,Russula,"Veprin, Russia",Zone 4,132.49,10898.55,False,Edible,1.0,Normal,1.417,15.6,2011-01-28 00:51:14,2050-09-21 20:08:34,1,51.64900000448021,29.552927318765636,5.3,Loam
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 1,2807.82,349.87,False,Edible,1.0,Normal,0.045,17.2,2012-08-13 20:33:36,2053-09-13 22:11:11,1,50.577247085906954,28.352062555708496,5.9,Loam
Amanita muscaria,Fly Agaric,Various,Zone 4,181.93,1394.04,True,Toxic,0.272895,Normal,0.181,25.0,2018-09-23 07:42:49,2053-01-01 03:34:17,1,51.13014328800093,28.068137228702515,5.1,Clay
Cladosporium sphaerospermum,Radiotrophic Fungus,International Space Station,Zone 3,345.52,24.37,True,Unknown,0.51828,Normal,0.003,19.4,2022-02-26 06:34:40,2053-09-18 13:03:46,1,51.46655351935813,28.842828050645302,5.5,Loam
Hygrophorus russula,Russula Waxcap,"Hilton, Ukraine",Zone 2,1408.41,294.65,False,Edible,1.0,Normal,0.038,26.0,2000-04-25 23:31:38,2048-03-03 03:48:14,1,50.147768654874604,27.715073270445053,6.1,Loam
Amanita muscaria,Fly Agaric,Various,Zone 2,1074.43,1629.18,True,Toxic,1.611645,Normal,0.212,19.1,2008-03-11 23:46:47,2023-06-22 10:32:37,1,51.34901673121681,27.091542959833244,5.5,Loam
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 1,2307.15,432.72,False,Edible,1.0,Normal,0.056,14.1,2023-01-26 02:37:04,2023-03-24 13:22:43,1,51.886626408896774,27.448645476483996,5.8,Sandy
Amanita phalloides,Death Cap,Various,Zone 3,259.84,235.65,False,Toxic,1.0,Normal,0.031,26.2,2005-06-19 05:26:04,2025-07-18 20:43:07,1,50.454014872171264,29.19339330070259,7.8,Clay
Cryptococcus neoformans,Cryptococcus,Worldwide,Zone 1,2039.02,21.92,True,Unknown,3.0585299999999997,Normal,0.003,22.3,2009-03-15 05:43:49,2035-11-07 00:43:01,1,51.64423795110698,29.078334076471947,7.3,Loam
Boletus russula,Russula,"Veprin, Russia",Zone 3,360.94,7172.72,False,Edible,1.0,Normal,0.932,4.3,2021-01-02 06:37:32,2048-10-15 18:40:23,1,51.35891346510947,28.411349938099153,5.8,Sandy
Boletus luteus,Slippery Jack,"Veprin, Russia",Zone 4,103.42,11251.29,False,Edible,1.0,Normal,1.463,25.0,2012-01-16 17:46:50,2029-03-24 02:51:25,1,50.012642028951326,29.279636172726384,4.7,Loam
Hygrophorus russula,Russula Waxcap,"Hilton, Ukraine",Zone 2,586.17,377.66,False,Edible,1.0,Normal,0.049,29.5,2001-11-15 14:30:13,2034-07-21 07:59:52,1,50.36617057376962,29.9612864649679,5.3,Sandy
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 1,4384.67,228.92,False,Edible,1.0,Normal,0.03,24.2,2024-03-28 15:18:04,2047-03-16 23:27:15,1,51.023137803040484,27.416162410717526,7.2,Sandy
Inocybe geophylla,Earthy Inocybe,"EcoCenter, Ukraine",Zone 2,772.11,258.62,False,Edible,1.0,Normal,0.034,15.2,2022-01-22 15:14:28,2048-02-29 06:04:19,1,50.25576139828248,28.08742534223315,6.7,Sandy
Boletus chanteral,Chanterelle,"Veprin, Russia",Zone 2,1093.96,2107.86,False,Edible,1.0,Normal,0.274,8.7,2020-10-29 14:46:28,2021-06-07 20:21:50,1,50.467670742704954,29.403791955278514,7.6,Clay
Amanita muscaria,Fly Agaric,Various,Zone 1,1626.15,1864.0,True,Toxic,2.439225,Normal,0.242,21.8,2019-04-23 03:24:11,2028-06-26 22:17:51,1,50.273756553929275,29.909861139560142,7.2,Clay
Amanita phalloides,Death Cap,Various,Zone 2,597.64,360.15,False,Toxic,1.0,Normal,0.047,1.8,2023-06-12 07:21:11,2038-07-09 04:17:42,1,51.16026294245252,29.10243935644212,4.7,Loam
Hebeloma crustuliniforme,Poison Pie,"Ivankov, Ukraine",Zone 3,367.49,331.22,False,Toxic,1.0,Normal,0.043,23.5,2009-05-09 07:16:28,2029-12-22 16:34:56,1,51.86422997174292,27.641935400515862,6.4,Sandy
Amanita muscaria,Fly Agaric,Various,Zone 3,364.57,1906.05,True,Toxic,0.546855,Normal,0.248,16.7,2017-06-03 21:56:42,2025-05-25 15:00:47,1,50.662574438761254,28.622108007183222,4.9,Loam
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 4,134.47,264.29,False,Edible,1.0,Normal,0.034,25.9,2005-08-19 01:41:09,2035-04-03 15:01:30,1,50.389431831219056,29.688012364145635,4.2,Sandy
Pholiota squarrosa,Shaggy Scalycap,"Budaörs, Hungary",Zone 2,737.46,224.73,False,Edible,1.0,Normal,0.029,3.7,2020-05-07 18:38:42,2046-10-08 07:49:06,1,51.80043903720708,27.188956760838856,5.6,Sandy
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 1,2563.68,378.08,False,Edible,1.0,Normal,0.049,22.4,2024-11-04 14:37:47,2041-05-08 03:23:43,1,50.409717178034754,29.856569377089652,4.3,Clay
Boletus luteus,Slippery Jack,"Veprin, Russia",Zone 1,4781.2,10815.16,False,Edible,1.0,Normal,1.406,8.6,2017-07-06 13:04:14,2025-06-16 05:27:35,1,51.76683118751365,28.957134764660157,7.8,Loam
Cladosporium sphaerospermum,Radiotrophic Fungus,International Space Station,Zone 3,222.62,20.13,True,Unknown,0.33393,Normal,0.003,1.2,2022-10-25 14:05:27,2033-06-07 13:42:15,1,50.62197473739782,29.92762107637447,7.0,Clay
Lactarius deliciosus,Saffron Milk Cap,"Red Forest, Ukraine",Zone 4,62.16,314.41,False,Edible,1.0,Normal,0.041,29.8,2007-10-03 07:53:28,2033-06-05 12:55:57,1,50.68330898411686,28.989598466078007,6.3,Clay
Amanita muscaria,Fly Agaric,Various,Zone 1,1923.1,1419.15,True,Toxic,2.8846499999999997,Normal,0.184,27.3,2024-06-30 13:48:02,2048-05-11 02:37:18,1,50.97729893479471,29.13359708715099,5.6,Loam
Leccinum scabrum,Brown Birch Bolete,Chernobyl Exclusion Zone,Zone 4,37.89,1219.11,True,Edible,0.056835,Normal,0.158,29.8,1997-08-24 18:38:12,2006-07-12 13:48:03,1,51.33309740252444,27.875938339900774,7.3,Clay
Amanita muscaria,Fly Agaric,Various,Zone 3,190.76,1044.32,True,Toxic,0.28613999999999995,Normal,0.136,13.7,2024-12-12 04:44:08,2052-03-31 02:39:45,1,51.66967222694533,27.846121953743726,4.7,Loam
Cortinarius praestans,Radiation Webcap,Chernobyl Village,Zone 2,1192.43,504.28,False,Edible,1.0,Normal,0.066,16.2,2018-11-09 19:08:36,2024-08-13 22:16:26,1,50.10255148628926,27.839847987196126,4.6,Loam
Cladosporium sphaerospermum,Radiotrophic Fungus,International Space Station,Zone 1,4570.22,5.97,True,Unknown,6.85533,Normal,0.001,10.7,2017-07-26 22:46:51,2054-05-08 02:14:42,1,50.75267455894797,29.506870087660204,6.8,Sandy
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 3,242.99,9.54,True,Unknown,0.364485,Normal,0.001,20.3,2018-04-04 06:03:57,2041-08-20 17:15:00,1,51.03984136764701,29.89284916195169,5.5,Sandy
Pholiota squarrosa,Shaggy Scalycap,"Budaörs, Hungary",Zone 4,184.51,408.41,False,Edible,1.0,Normal,0.053,24.1,2000-07-08 04:57:56,2054-08-15 08:35:30,1,51.91783567538544,29.682012353329572,4.9,Loam
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 2,1301.87,289.82,False,Edible,1.0,Normal,0.038,13.4,2016-09-08 05:37:03,2042-12-13 04:39:31,1,51.072150758066655,27.6657729743998,6.4,Sandy
Hygrophorus russula,Russula Waxcap,"Hilton, Ukraine",Zone 4,92.9,312.33,False,Edible,1.0,Normal,0.041,23.4,2011-08-07 17:30:52,2015-07-05 22:52:44,1,51.8609907980477,29.883020386583237,6.5,Loam
Amanita phalloides,Death Cap,Various,Zone 2,1299.93,272.71,False,Toxic,1.0,Normal,0.035,3.5,2020-09-02 07:11:36,2051-02-23 08:37:00,1,50.687990214292704,29.644245480729015,6.2,Sandy
Hygrophorus russula,Russula Waxcap,"Hilton, Ukraine",Zone 3,489.92,307.79,False,Edible,1.0,Normal,0.04,17.8,2024-12-17 08:17:44,2051-09-30 01:58:01,1,50.31678656426183,29.738283394112706,7.4,Clay
Cortinarius praestans,Radiation Webcap,Chernobyl Village,Zone 4,66.67,524.03,False,Edible,1.0,Normal,0.068,21.7,2008-10-29 05:30:45,2051-02-19 22:05:35,1,51.16993048855501,28.737104869698264,8.0,Loam
Melanoleuca melaleuca,Common Cavalier,"Near Chernobyl, Ukraine",Zone 3,447.25,270.59,False,Edible,1.0,Normal,0.035,2.3,2022-10-20 19:27:05,2039-08-14 06:31:13,1,51.48211775389005,28.654543226244602,7.4,Sandy
Mycena flavoalba,Yellowleg Bonnet,"Vesniane, Ukraine",Zone 4,120.2,351.24,False,Edible,1.0,Normal,0.046,24.8,2013-01-26 03:17:22,2029-12-26 14:02:16,1,51.2505270062992,29.038326804592685,6.6,Sandy
Amanita phalloides,Death Cap,Various,Zone 2,1321.29,367.62,False,Toxic,1.0,Normal,0.048,19.0,2021-05-06 08:55:12,2049-07-02 19:20:35,1,50.52672123582772,28.581530364088252,5.3,Sandy
Marasmius oreades,Fairy Ring Champignon,"Voronkov, Ukraine",Zone 1,3282.55,367.76,False,Edible,1.0,Normal,0.048,20.2,2023-12-04 07:04:00,2049-09-24 20:45:06,1,51.32183809510814,27.298243477796685,6.2,Clay
Leccinum aurantiacum,Red-Capped Scaber Stalk,"Lugine, Ukraine",Zone 1,4882.38,165.19,False,Edible,1.0,Normal,0.021,21.2,2013-11-26 19:25:47,2044-04-17 10:23:40,1,51.42055252964099,27.140415524375324,7.2,Sandy
Cryptococcus neoformans,Cryptococcus,Worldwide,Zone 3,239.11,12.93,True,Unknown,0.358665,Normal,0.002,22.8,2004-04-21 05:42:05,2029-08-07 19:24:12,1,51.137909421760895,29.696091613470728,6.2,Clay
Amanita phalloides,Death Cap,Various,Zone 3,219.76,235.14,False,Toxic,1.0,Normal,0.031,4.0,2022-03-03 12:16:24,2046-12-28 13:30:08,1,51.369952014794926,29.7029632849025,6.5,Loam
Gyromitra esculenta,False Morel,Various,Zone 4,110.99,806.13,True,Toxic,0.166485,Normal,0.105,20.9,2005-10-03 23:52:35,2047-05-10 09:37:01,1,50.81199769569256,28.618454381045556,7.2,Loam
Boletus chanteral,Chanterelle,"Veprin, Russia",Zone 1,4594.36,2303.29,False,Edible,1.0,Normal,0.299,28.8,2010-04-28 22:16:03,2010-12-07 14:04:44,1,50.68203198679859,29.240766632093937,6.8,Loam
Boletus edulis,Porcini,"Korosten, Ukraine",Zone 2,1254.49,40.34,False,Edible,1.0,Normal,0.005,9.0,2024-02-11 08:17:34,2029-06-07 10:35:17,1,50.212610151458854,27.20871535385086,5.5,Sandy
Pholiota squarrosa,Shaggy Scalycap,"Budaörs, Hungary",Zone 4,55.78,353.65,False,Edible,1.0,Normal,0.046,18.8,2015-05-12 21:55:08,2016-04-08 09:51:56,1,50.133538088173026,29.69378604612246,6.2,Sandy
Lactarius deliciosus,Saffron Milk Cap,"Red Forest, Ukraine",Zone 4,151.26,260.57,False,Edible,1.0,Normal,0.034,13.2,2015-07-20 12:31:25,2017-07-04 10:35:04,1,51.45552026279289,28.147992352211666,7.6,Clay
Boletus chanteral,Chanterelle,"Veprin, Russia",Zone 4,152.1,2549.12,False,Edible,1.0,Normal,0.331,19.7,2010-08-21 13:53:14,2013-10-26 16:49:53,1,51.16030410649728,27.299306648321938,4.1,Sandy
Psathyrella candolleana,Pale Brittlestem,"Near Zalizia, Ukraine",Zone 2,1163.01,279.67,False,Edible,1.0,Normal,0.036,4.6,2020-02-05 17:30:25,2044-08-22 12:33:04,1,51.52571866576586,29.652729733715656,4.2,Sandy
Marasmius oreades,Fairy Ring Champignon,"Voronkov, Ukraine",Zone 4,134.17,321.93,False,Edible,1.0,Normal,0.042,16.7,2008-04-13 06:25:57,2013-12-04 22:01:49,1,50.1432900327378,27.530518109128376,4.6,Clay
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 4,104.79,332.53,False,Edible,1.0,Normal,0.043,29.9,2018-03-07 13:26:43,2042-07-03 00:36:53,1,50.551502480615746,28.260210177642165,7.1,Clay
Amanita phalloides,Death Cap,Various,Zone 2,1422.03,218.18,False,Toxic,1.0,Normal,0.028,4.0,2022-11-23 03:47:49,2037-12-29 04:20:00,1,51.466901235381656,28.158285459811715,5.1,Loam
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 3,368.87,8.29,True,Unknown,0.553305,Normal,0.001,15.6,2010-10-08 11:36:05,2021-10-02 16:22:25,1,50.6638448331224,27.290089466108633,6.8,Clay
Amanita muscaria,Fly Agaric,Various,Zone 1,4427.96,1492.92,True,Toxic,6.64194,Normal,0.194,21.9,2010-12-19 01:01:23,2013-04-09 01:42:31,1,50.45054721082036,29.5821495559319,7.9,Loam
Cladosporium sphaerospermum,Radiotrophic Fungus,International Space Station,Zone 3,540.79,24.41,True,Unknown,0.811185,Normal,0.003,7.2,2016-07-09 07:42:18,2031-05-26 16:24:08,1,51.93276620443911,28.66052169305765,4.6,Sandy
Hygrophorus russula,Russula Waxcap,"Hilton, Ukraine",Zone 3,487.16,210.51,False,Edible,1.0,Normal,0.027,10.5,2014-03-13 09:30:07,2025-06-29 11:04:08,1,51.49906597070743,28.67867461952721,4.3,Sandy
Inocybe geophylla,Earthy Inocybe,"EcoCenter, Ukraine",Zone 1,4530.76,348.6,False,Edible,1.0,Normal,0.045,26.0,2000-05-08 13:44:58,2035-09-22 10:10:56,1,51.44797218926774,29.002598492379246,8.0,Clay
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 1,2933.92,293.32,False,Edible,1.0,Normal,0.038,26.9,2007-03-11 09:56:21,2049-05-23 14:01:16,1,51.311795422745035,29.755142515777393,5.9,Sandy
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 1,2476.35,331.9,False,Edible,1.0,Normal,0.043,28.6,1996-10-22 22:43:17,2025-06-18 09:02:04,1,50.97191996767404,28.706689986938706,5.8,Loam
Leccinum scabrum,Brown Birch Bolete,Chernobyl Exclusion Zone,Zone 3,537.69,822.33,True,Edible,0.806535,Normal,0.107,23.8,2024-09-29 19:59:46,2040-04-24 01:53:09,1,51.480988292676926,29.278450630341872,6.6,Clay
Lactarius deliciosus,Saffron Milk Cap,"Red Forest, Ukraine",Zone 3,455.22,260.11,False,Edible,1.0,Normal,0.034,4.8,2023-04-10 06:24:08,2054-10-27 18:11:59,1,51.28109215321569,27.81409294133646,5.4,Sandy
Inocybe geophylla,Earthy Inocybe,"EcoCenter, Ukraine",Zone 4,88.14,289.23,False,Edible,1.0,Normal,0.038,7.7,2018-08-19 03:54:02,2028-12-21 17:00:59,1,50.793203016908194,27.597399034015435,4.0,Loam
Hygrophorus russula,Russula Waxcap,"Hilton, Ukraine",Zone 3,423.91,410.69,False,Edible,1.0,Normal,0.053,23.7,2018-05-12 08:31:23,2027-03-03 20:14:19,1,50.338673131677254,28.6031665988805,6.2,Loam
Hygrophorus russula,Russula Waxcap,"Hilton, Ukraine",Zone 3,405.09,377.6,False,Edible,1.0,Normal,0.049,29.4,2023-11-30 19:28:05,2047-10-19 15:06:17,1,51.575157396451445,29.395728380073763,5.2,Loam
Boletus luteus,Slippery Jack,"Veprin, Russia",Zone 3,274.05,12967.01,False,Edible,1.0,Normal,1.686,26.6,2017-01-08 07:25:30,2024-09-08 00:08:27,1,51.3639844478867,28.15013868505616,5.8,Loam
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 1,3974.28,6.91,True,Unknown,5.96142,Normal,0.001,13.2,2015-09-08 00:40:15,2049-09-12 00:14:51,1,50.88633043867274,29.880300283159002,4.4,Loam
Marasmius oreades,Fairy Ring Champignon,"Voronkov, Ukraine",Zone 2,1390.88,330.5,False,Edible,1.0,Normal,0.043,21.3,2003-12-04 14:51:42,2020-08-28 04:51:51,1,51.92600047177573,29.303154865071185,4.4,Loam
Pholiota squarrosa,Shaggy Scalycap,"Budaörs, Hungary",Zone 1,2428.27,352.6,False,Edible,1.0,Normal,0.046,15.6,2016-08-07 07:32:47,2035-06-23 21:50:07,1,51.53408387888909,28.18008601469842,6.7,Loam
Mycena flavoalba,Yellowleg Bonnet,"Vesniane, Ukraine",Zone 4,104.71,339.89,False,Edible,1.0,Normal,0.044,3.7,2023-05-18 10:08:50,2045-01-11 01:38:01,1,51.069894189457294,27.602913200662872,6.9,Sandy
Lactarius deliciosus,Saffron Milk Cap,"Red Forest, Ukraine",Zone 1,4371.93,209.71,False,Edible,1.0,Normal,0.027,20.1,2016-07-12 07:57:35,2049-04-23 02:11:07,1,50.929040683797055,27.61297420912973,4.5,Sandy
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 4,81.89,15.38,True,Unknown,0.122835,Normal,0.002,11.0,2022-12-24 05:21:37,2031-02-20 11:43:30,1,51.22521291746252,29.64851289704502,7.0,Clay
Inocybe geophylla,Earthy Inocybe,"EcoCenter, Ukraine",Zone 3,446.56,252.28,False,Edible,1.0,Normal,0.033,21.4,2003-09-07 00:01:35,2010-09-10 02:07:02,1,50.48875454200803,28.036011191614005,7.5,Loam
Cryptococcus neoformans,Cryptococcus,Worldwide,Zone 4,171.73,9.09,True,Unknown,0.257595,Normal,0.001,6.8,2017-06-12 00:35:41,2040-11-28 18:14:48,1,50.709270488610095,27.847682810162603,5.8,Sandy
Amanita phalloides,Death Cap,Various,Zone 4,81.31,244.3,False,Toxic,1.0,Normal,0.032,22.8,2006-10-25 08:53:25,2027-02-13 22:47:54,1,51.37769511317758,27.97602558698234,5.9,Loam
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 3,365.98,310.96,False,Edible,1.0,Normal,0.04,22.8,2011-01-20 18:01:34,2044-03-02 16:18:57,1,51.676269645130354,28.939849086979578,7.3,Loam
Boletus edulis,Porcini,"Korosten, Ukraine",Zone 2,875.6,356.44,False,Edible,1.0,Normal,0.046,12.0,2019-01-16 08:59:32,2026-03-13 19:57:25,1,51.81922405756843,28.860433172346042,5.8,Clay
Hebeloma crustuliniforme,Poison Pie,"Ivankov, Ukraine",Zone 1,2124.06,599.73,False,Toxic,1.0,Normal,0.078,22.3,2001-02-03 03:06:39,2031-08-05 05:01:35,1,50.32699123112937,27.721476184779807,6.1,Clay
Melanoleuca melaleuca,Common Cavalier,"Near Chernobyl, Ukraine",Zone 2,1152.42,320.73,False,Edible,1.0,Normal,0.042,25.3,2011-11-08 01:12:14,2037-02-05 14:42:33,1,50.3018077031944,27.240850741190737,4.5,Loam
Boletus luteus,Slippery Jack,"Veprin, Russia",Zone 1,2317.92,15210.16,False,Edible,1.0,Normal,1.977,1.8,2022-05-14 17:10:36,2034-05-04 21:53:03,1,50.45156375170945,29.529271820967075,6.3,Loam
Psathyrella candolleana,Pale Brittlestem,"Near Zalizia, Ukraine",Zone 3,349.32,396.69,False,Edible,1.0,Normal,0.052,5.2,2023-08-10 00:52:52,2054-05-01 00:48:19,1,50.36290080126113,27.890760768297973,4.5,Clay
Hygrophorus russula,Russula Waxcap,"Hilton, Ukraine",Zone 1,3510.89,291.51,False,Edible,1.0,Normal,0.038,15.4,2012-02-12 21:27:12,2041-11-15 18:17:08,1,51.81683542333147,29.58739351988784,4.6,Loam
